customer_id,segment,name,income_or_turnover,budget_pct,expected_monthly_outflow,expected_monthly_txns,salary_day,employer_id,fav_merchants,fav_counterparties,kyc_risk,join_date
CUST_108134,retail,Benjamin Bean,40867,0.7506403547535736,30676,16,26.0,EMP_1495,MERCH_1046|MERCH_1165|MERCH_1169|MERCH_1212,CP_11332|CP_11941,Low,2022-05-01
CUST_108135,retail,Kendra Stone,46629,0.5590964807761543,26070,57,26.0,EMP_1205,MERCH_1326|MERCH_1382|MERCH_1465|MERCH_1335|MERCH_1220|MERCH_1137|MERCH_1122,CP_11263|CP_10594,Low,2020-10-01
CUST_108136,retail,Charles James,15708,0.6765840161805532,10627,22,25.0,EMP_1571,MERCH_1446|MERCH_1207|MERCH_1256|MERCH_1155|MERCH_1203|MERCH_1205|MERCH_1219,CP_10161|CP_10969|CP_10795,Low,2018-07-01
CUST_108137,retail,Kelli Cross,18063,0.5183359313364085,9362,23,26.0,EMP_1196,MERCH_1148|MERCH_1021|MERCH_1488|MERCH_1449|MERCH_1233|MERCH_1420|MERCH_1417,CP_10658|CP_11591|CP_11664,High,2018-02-01
CUST_108138,retail,Michael Washington,4470,0.87650808173033,3917,20,25.0,EMP_1969,MERCH_1185|MERCH_1350|MERCH_1041|MERCH_1236|MERCH_1384|MERCH_1402|MERCH_1321,CP_10347,Low,2022-08-01
CUST_108139,retail,Jon Lindsey,27741,0.9192900283094253,25502,17,26.0,EMP_1090,MERCH_1280|MERCH_1054|MERCH_1340,CP_10424,,2021-01-01
CUST_108140,retail,Danielle Curtis,5755,0.8545076150817963,4917,13,28.0,EMP_1349,MERCH_1080|MERCH_1186|MERCH_1106,CP_10876|CP_10425|CP_11559,Medium,2021-03-01
CUST_108141,retail,Heather George,16017,0.9042332976733816,14483,54,28.0,EMP_1769,MERCH_1079|MERCH_1061|MERCH_1117|MERCH_1261|MERCH_1192|MERCH_1244,CP_11423|CP_11388|CP_11185,Low,2020-07-01
CUST_108142,retail,Marie Perry,19972,0.8999351910165627,17973,26,27.0,EMP_1382,MERCH_1335|MERCH_1267|MERCH_1086|MERCH_1242|MERCH_1421|MERCH_1026,CP_10746,Low,2019-10-01
CUST_108143,retail,Mark Parks,18073,0.46147469745608566,8340,57,26.0,EMP_1885,MERCH_1112|MERCH_1477|MERCH_1167,CP_11751|CP_10374|CP_11163,Medium,2022-05-01
CUST_108144,sme,Austin-Jones,585091,0.9095085142809475,532145,32,,,MERCH_1409|MERCH_1269|MERCH_1125|MERCH_1297|MERCH_1291|MERCH_1154,CP_11734|CP_11460,Low,2020-03-01
CUST_108145,retail,Christopher Rice,83481,0.8147488752016729,68016,15,28.0,EMP_1778,MERCH_1276|MERCH_1108|MERCH_1212|MERCH_1100,CP_10836,Low,2019-04-01
CUST_108146,retail,Megan Morrow,68830,0.4619724660301638,31797,46,25.0,EMP_1071,MERCH_1499|MERCH_1457|MERCH_1267|MERCH_1016|MERCH_1206,CP_11922,Medium,2020-04-01
CUST_108147,retail,Terri Preston,11739,0.9417836030249047,11055,27,28.0,EMP_1286,MERCH_1446|MERCH_1410|MERCH_1416|MERCH_1379,CP_11416|CP_11330,Medium,2020-04-01
CUST_108148,sme,"Boyle, Farmer and Fox",498224,0.5388093020034448,268447,120,,,MERCH_1024|MERCH_1127|MERCH_1190,CP_10898|CP_10806,Low,2018-04-01
CUST_108149,retail,Steven Stevens,15530,0.9483772427440658,14728,27,26.0,EMP_1920,MERCH_1371|MERCH_1188|MERCH_1034,CP_11255,Low,2022-01-01
CUST_108150,retail,Patrick Sloan,13132,0.9142313370714499,12005,56,27.0,EMP_1746,MERCH_1134|MERCH_1259|MERCH_1438|MERCH_1180|MERCH_1480|MERCH_1292|MERCH_1317,CP_11376|CP_11224|CP_11477,Medium,2019-06-01
CUST_108151,retail,James Sanchez,22979,0.7037141536704994,16170,35,26.0,EMP_1676,MERCH_1259|MERCH_1418|MERCH_1214|MERCH_1246|MERCH_1153|MERCH_1065|MERCH_1100,CP_10491|CP_10789,Low,2020-08-01
CUST_108152,retail,Kayla Romero,200000,0.8279402026421936,165588,16,25.0,EMP_1835,MERCH_1483|MERCH_1398|MERCH_1308|MERCH_1159|MERCH_1324,CP_11332|CP_11457|CP_11671,Low,2019-02-01
CUST_108153,retail,Justin Wagner,10591,0.7246422888931812,7674,54,25.0,EMP_1004,MERCH_1160|MERCH_1306|MERCH_1380|MERCH_1318,CP_11440|CP_10533|CP_11202,Low,2019-11-01
CUST_108154,retail,Randy Clark,5106,0.8348167708431754,4262,21,25.0,EMP_1056,MERCH_1393|MERCH_1196|MERCH_1245|MERCH_1076|MERCH_1235|MERCH_1251,CP_10327,Low,2020-04-01
CUST_108155,retail,Brandy Rodriguez,3086,0.765446601226704,2362,17,27.0,EMP_1556,MERCH_1493|MERCH_1117|MERCH_1061|MERCH_1102|MERCH_1224|MERCH_1478,CP_11189,Low,2022-01-01
CUST_108156,sme,Thompson Ltd,202207,0.6966912875889909,140875,57,,,MERCH_1450|MERCH_1465|MERCH_1147|MERCH_1185|MERCH_1181,CP_10402|CP_11086|CP_11383,Low,2022-01-01
CUST_108157,retail,Wendy Nash,18088,0.6745260993908093,12200,55,26.0,EMP_1173,MERCH_1427|MERCH_1417|MERCH_1058|MERCH_1178|MERCH_1498|MERCH_1256|MERCH_1057,CP_10170|CP_10185|CP_10122,High,2021-03-01
CUST_108158,retail,Justin Cisneros,17671,0.9290460384193964,16417,30,27.0,EMP_1534,MERCH_1491|MERCH_1207|MERCH_1027|MERCH_1200,CP_11238,High,2022-06-01
CUST_108159,retail,Angel Matthews,6895,0.91279301585336,6293,12,27.0,EMP_1821,MERCH_1485|MERCH_1445|MERCH_1464,CP_11539|CP_11459|CP_11768,Low,2021-09-01
CUST_108160,corporate,"Nielsen, Brown and Torres",2002759,0.8512089314324103,1704766,136,,,MERCH_1154|MERCH_1393|MERCH_1034,CP_11026,Medium,2021-12-01
CUST_108161,retail,Elizabeth Allen,200000,0.7174592719774306,143491,49,26.0,EMP_1102,MERCH_1461|MERCH_1252|MERCH_1163|MERCH_1485|MERCH_1495|MERCH_1176|MERCH_1070,CP_10888|CP_10884|CP_10829,Low,2022-05-01
CUST_108162,retail,Victoria Hudson,130842,0.840079787015243,109917,28,28.0,EMP_1757,MERCH_1357|MERCH_1489|MERCH_1317|MERCH_1361,CP_10629|CP_11634,Low,2021-04-01
CUST_108163,retail,Tyler Bennett DDS,9427,0.6446484847990345,6077,16,28.0,EMP_1632,MERCH_1033|MERCH_1422|MERCH_1371|MERCH_1495|MERCH_1109|MERCH_1488|MERCH_1037,CP_10578|CP_11013,Low,2022-04-01
CUST_108164,retail,Bruce Martinez,75105,0.4014267025512155,30149,32,25.0,EMP_1912,MERCH_1406|MERCH_1340|MERCH_1442|MERCH_1006|MERCH_1339,CP_11881,Low,2020-12-01
CUST_108165,retail,Amanda Cochran,8950,0.42146422439708986,3772,19,26.0,EMP_1507,MERCH_1235|MERCH_1215|MERCH_1114|MERCH_1032|MERCH_1322,CP_10074|CP_10876,Low,2020-09-01
CUST_108166,retail,Kaitlyn Ford,162217,0.6954793642316688,112818,29,26.0,EMP_1592,MERCH_1398|MERCH_1090|MERCH_1022|MERCH_1417|MERCH_1191|MERCH_1397|MERCH_1229,CP_11588|CP_11552|CP_10231,Low,2022-12-01
CUST_108167,sme,"Davis, Mckay and Macdonald",377826,0.6827984211996656,257978,127,,,MERCH_1240|MERCH_1475|MERCH_1455|MERCH_1441,CP_10535,Low,2020-08-01
CUST_108168,retail,Christopher Hughes,13367,0.5662886563674613,7569,23,28.0,EMP_1715,MERCH_1297|MERCH_1230|MERCH_1356|MERCH_1195,CP_10181,Low,2018-08-01
CUST_108169,retail,Jessica Hughes,8864,0.46898677823908186,4157,16,27.0,EMP_1452,MERCH_1007|MERCH_1032|MERCH_1157|MERCH_1043,CP_10357|CP_11699|CP_11273,Low,2019-04-01
CUST_108170,retail,Carlos Lewis,141469,0.9035869175285975,127829,59,28.0,EMP_1749,MERCH_1305|MERCH_1084|MERCH_1475|MERCH_1221,CP_10594|CP_10528,Low,2019-05-01
CUST_108171,sme,Jones PLC,657594,0.6772352531613723,445345,130,,,MERCH_1146|MERCH_1249|MERCH_1053|MERCH_1354|MERCH_1247|MERCH_1208,CP_11535|CP_10949|CP_11572,Medium,2021-06-01
CUST_108172,sme,West Inc,1505852,0.7844795011293402,1181310,36,,,MERCH_1466|MERCH_1316|MERCH_1306|MERCH_1159|MERCH_1281|MERCH_1130,CP_10751|CP_11710|CP_10355,Low,2019-11-01
CUST_108173,retail,Michael Melton,26207,0.5640751398203504,14782,48,25.0,EMP_1829,MERCH_1111|MERCH_1425|MERCH_1234,CP_11018|CP_10578|CP_10565,Medium,2020-02-01
CUST_108174,retail,Ernest Stephens Jr.,23045,0.6887728433906131,15872,42,26.0,EMP_1495,MERCH_1294|MERCH_1308|MERCH_1008|MERCH_1261,CP_10788|CP_11488|CP_10343,Low,2022-10-01
CUST_108175,retail,Evan Cain,18056,0.6613111830052039,11940,52,27.0,EMP_1702,MERCH_1099|MERCH_1250|MERCH_1255,CP_10334,Low,2019-10-01
CUST_108176,retail,Daniel Vincent,200000,0.7181868191696482,143637,52,25.0,EMP_1253,MERCH_1035|MERCH_1297|MERCH_1473|MERCH_1206|MERCH_1406|MERCH_1084|MERCH_1064,CP_11875,High,2020-12-01
CUST_108177,sme,James and Sons,127076,0.5921052308907894,75242,104,,,MERCH_1248|MERCH_1187|MERCH_1059|MERCH_1158|MERCH_1202|MERCH_1056|MERCH_1264,CP_10212,Medium,2018-09-01
CUST_108178,retail,Carol Foster,200000,0.906537229875095,181307,57,27.0,EMP_1407,MERCH_1440|MERCH_1323|MERCH_1290|MERCH_1136|MERCH_1092|MERCH_1062|MERCH_1244,CP_10027|CP_11797,Medium,2020-06-01
CUST_108179,retail,Lacey Smith,89928,0.7319957591791363,65826,40,27.0,EMP_1203,MERCH_1254|MERCH_1079|MERCH_1295,CP_11923,Medium,2019-07-01
CUST_108180,retail,Brent Williams,53975,0.5191627611777587,28021,29,25.0,EMP_1003,MERCH_1072|MERCH_1294|MERCH_1190|MERCH_1240|MERCH_1374,CP_11541,High,2020-02-01
CUST_108181,retail,Samantha Stevens,21500,0.4364211152630564,9383,38,28.0,EMP_1940,MERCH_1075|MERCH_1355|MERCH_1279|MERCH_1201,CP_11528|CP_10178,Low,2020-03-01
CUST_108182,retail,Catherine Nguyen,61402,0.7617151420585877,46770,53,26.0,EMP_1866,MERCH_1273|MERCH_1021|MERCH_1143|MERCH_1391|MERCH_1390|MERCH_1039|MERCH_1032,CP_10075|CP_10836|CP_11224,Low,2021-11-01
CUST_108183,retail,Sean Jackson,22488,0.8536075551316269,19195,35,25.0,EMP_1377,MERCH_1492|MERCH_1343|MERCH_1042|MERCH_1002|MERCH_1433|MERCH_1198,CP_10540|CP_11359|CP_11170,Low,2022-12-01
CUST_108184,retail,Matthew Jones,17186,0.7003284636263973,12035,40,25.0,EMP_1289,MERCH_1461|MERCH_1246|MERCH_1373|MERCH_1264,CP_11728|CP_10149,Low,2022-10-01
CUST_108185,retail,Tina Thompson,43391,0.4986407481589571,21636,32,28.0,EMP_1024,MERCH_1313|MERCH_1109|MERCH_1001|MERCH_1071|MERCH_1191,CP_11476|CP_11448|CP_11522,Low,2020-01-01
CUST_108186,corporate,"Delgado, Castro and Boone",10000000,0.8418453156156172,8418453,131,,,MERCH_1469|MERCH_1365|MERCH_1115|MERCH_1048,CP_11465|CP_11267,Low,2018-05-01
CUST_108187,retail,Emily Jones,200000,0.63308872129761,126617,16,28.0,EMP_1633,MERCH_1288|MERCH_1315|MERCH_1051|MERCH_1470,CP_11670|CP_11382,Medium,2018-04-01
CUST_108188,retail,Destiny Jensen,55465,0.7831627154952818,43438,40,26.0,EMP_1976,MERCH_1228|MERCH_1357|MERCH_1363|MERCH_1271|MERCH_1286,CP_10251|CP_10967|CP_11702,Low,2018-10-01
CUST_108189,sme,Grimes and Sons,1008497,0.451810094952796,455649,48,,,MERCH_1443|MERCH_1292|MERCH_1356|MERCH_1174|MERCH_1158,CP_10484,Low,2020-06-01
CUST_108190,retail,Amanda Marshall,27397,0.6014549571388387,16478,18,27.0,EMP_1883,MERCH_1074|MERCH_1268|MERCH_1037|MERCH_1442,CP_11111,Low,2019-11-01
CUST_108191,retail,John Johnson,15962,0.4524684143915883,7222,37,27.0,EMP_1132,MERCH_1088|MERCH_1259|MERCH_1092|MERCH_1333,CP_11643|CP_10187,High,2018-02-01
CUST_108192,retail,Holly Horton,88741,0.794992103573257,70548,16,28.0,EMP_1866,MERCH_1222|MERCH_1285|MERCH_1309|MERCH_1187|MERCH_1263|MERCH_1382|MERCH_1083,CP_10099|CP_11063|CP_10250,Low,2018-12-01
CUST_108193,retail,Kristen Hamilton,15263,0.4468506336286539,6820,35,28.0,EMP_1379,MERCH_1250|MERCH_1325|MERCH_1048|MERCH_1210,CP_11111,Low,2018-10-01
CUST_108194,retail,Christine Jennings,184217,0.790789066726165,145676,28,26.0,EMP_1775,MERCH_1119|MERCH_1479|MERCH_1350,CP_11242|CP_10827,Low,2019-05-01
CUST_108195,retail,Crystal Yu,13281,0.4649005421204405,6174,22,25.0,EMP_1825,MERCH_1084|MERCH_1164|MERCH_1102|MERCH_1062|MERCH_1310|MERCH_1115,CP_11860,Low,2018-08-01
CUST_108196,retail,Brian Morales,35189,0.8080776745016847,28435,24,26.0,EMP_1367,MERCH_1283|MERCH_1271|MERCH_1252|MERCH_1034|MERCH_1360|MERCH_1428|MERCH_1468,CP_11871|CP_10017|CP_11284,Medium,2021-07-01
CUST_108197,sme,Fisher LLC,1398260,0.4466619413919346,624549,63,,,MERCH_1081|MERCH_1231|MERCH_1008|MERCH_1425,CP_10585,Medium,2018-12-01
CUST_108198,retail,Amanda Cameron,4813,0.7161738687413499,3446,19,25.0,EMP_1104,MERCH_1318|MERCH_1217|MERCH_1234|MERCH_1466,CP_10241|CP_10807,Low,2018-04-01
CUST_108199,retail,Jamie Wilson,74463,0.7222844398754948,53783,37,25.0,EMP_1658,MERCH_1184|MERCH_1264|MERCH_1033|MERCH_1413|MERCH_1136,CP_10187|CP_11945|CP_11923,Low,2019-12-01
CUST_108200,retail,Shawn Cox,33890,0.46777327741265423,15852,27,27.0,EMP_1279,MERCH_1127|MERCH_1010|MERCH_1379|MERCH_1335|MERCH_1432|MERCH_1394|MERCH_1022,CP_10925|CP_10081,Low,2020-09-01
CUST_108201,retail,Nicholas Morgan,110707,0.7710577136999921,85361,53,28.0,EMP_1804,MERCH_1027|MERCH_1453|MERCH_1168|MERCH_1151,CP_10027|CP_10629,High,2022-04-01
CUST_108202,sme,Walker and Sons,809200,0.6773271455322312,548093,110,,,MERCH_1323|MERCH_1319|MERCH_1145|MERCH_1012|MERCH_1167|MERCH_1045|MERCH_1081,CP_11211,Low,2018-05-01
CUST_108203,retail,James Harris,7559,0.49201965032802464,3719,17,27.0,EMP_1096,MERCH_1104|MERCH_1420|MERCH_1138|MERCH_1342|MERCH_1311,CP_11960,Medium,2021-03-01
CUST_108204,retail,Taylor Conley,25238,0.6185369936817592,15610,43,26.0,EMP_1359,MERCH_1397|MERCH_1327|MERCH_1164,CP_10695|CP_11522|CP_11705,Low,2020-10-01
CUST_108205,retail,Brittany Cantrell,15439,0.7213622230528426,11137,55,25.0,EMP_1830,MERCH_1372|MERCH_1068|MERCH_1208|MERCH_1115|MERCH_1205|MERCH_1136|MERCH_1059,CP_11343|CP_11590|CP_10074,Low,2022-07-01
CUST_108206,retail,Brandon Kirby,5167,0.5889688791614973,3043,10,28.0,EMP_1366,MERCH_1155|MERCH_1024|MERCH_1488|MERCH_1392|MERCH_1329,CP_11161,Medium,2018-08-01
CUST_108207,retail,Mark Barnes,7672,0.5520136756747809,4235,17,27.0,EMP_1446,MERCH_1490|MERCH_1232|MERCH_1371|MERCH_1475|MERCH_1140,CP_10253,Medium,2019-07-01
CUST_108208,retail,David Williams,152025,0.8597458959485582,130702,36,28.0,EMP_1057,MERCH_1255|MERCH_1314|MERCH_1391|MERCH_1380|MERCH_1131,CP_10251|CP_10800,Medium,2021-01-01
CUST_108209,retail,Courtney Baird,3000,0.7959876063256889,2387,22,28.0,EMP_1118,MERCH_1415|MERCH_1013|MERCH_1178|MERCH_1367,CP_10780|CP_10627|CP_10870,Medium,2022-05-01
CUST_108210,retail,Heidi Ramirez,21569,0.947866266920108,20444,32,28.0,EMP_1463,MERCH_1495|MERCH_1232|MERCH_1208|MERCH_1460|MERCH_1206|MERCH_1273,CP_10327|CP_11037,Low,2021-10-01
CUST_108211,retail,Brian Flores,50116,0.4730869100622448,23709,41,26.0,EMP_1095,MERCH_1363|MERCH_1136|MERCH_1443|MERCH_1399|MERCH_1159|MERCH_1395|MERCH_1452,CP_10398|CP_10907,Medium,2022-12-01
CUST_108212,sme,"Smith, Smith and Pope",480558,0.6211292458761943,298488,71,,,MERCH_1348|MERCH_1399|MERCH_1295,CP_11019,Low,2022-10-01
CUST_108213,sme,Garcia-Thomas,1670860,0.7094058677247179,1185317,99,,,MERCH_1192|MERCH_1133|MERCH_1416|MERCH_1349|MERCH_1064,CP_10589|CP_10276|CP_11102,Medium,2022-02-01
CUST_108214,retail,Isaac Davis,5581,0.6580922773757808,3672,16,27.0,EMP_1994,MERCH_1219|MERCH_1270|MERCH_1047|MERCH_1256,CP_11764|CP_10264,Low,2018-09-01
CUST_108215,retail,Joseph Wong,56924,0.4971170683712397,28297,56,27.0,EMP_1456,MERCH_1300|MERCH_1272|MERCH_1225|MERCH_1214|MERCH_1246,CP_11921|CP_11701,Low,2020-04-01
CUST_108216,retail,Jack Hanna,13044,0.7222114529877022,9420,36,28.0,EMP_1373,MERCH_1274|MERCH_1321|MERCH_1410|MERCH_1303,CP_10523|CP_11284,Low,2018-05-01
CUST_108217,retail,Courtney Scott,8052,0.6581876490016288,5299,14,25.0,EMP_1972,MERCH_1083|MERCH_1322|MERCH_1490|MERCH_1159|MERCH_1458|MERCH_1440,CP_10425,Low,2019-05-01
CUST_108218,retail,Victoria Camacho,21366,0.7911289192576836,16903,24,25.0,EMP_1478,MERCH_1192|MERCH_1381|MERCH_1028|MERCH_1069|MERCH_1077|MERCH_1053|MERCH_1152,CP_10204|CP_11889|CP_10737,,2020-05-01
CUST_108219,retail,Mitchell Barber,11716,0.8749800879541403,10251,17,27.0,EMP_1836,MERCH_1275|MERCH_1306|MERCH_1403|MERCH_1210,CP_10845,Low,2021-12-01
CUST_108220,retail,Jasmine Paul,17000,0.8114238092985764,13794,48,27.0,EMP_1642,MERCH_1324|MERCH_1282|MERCH_1475|MERCH_1228,CP_10746|CP_11536,Low,2018-02-01
CUST_108221,retail,Amy Shaw,21543,0.917082893208841,19756,42,27.0,EMP_1258,MERCH_1373|MERCH_1323|MERCH_1499,CP_10269,Low,2021-04-01
CUST_108222,retail,Suzanne Smith,10616,0.42186347083538794,4478,27,26.0,EMP_1089,MERCH_1096|MERCH_1192|MERCH_1434|MERCH_1376|MERCH_1179,CP_11547,Low,2018-09-01
CUST_108223,corporate,Jackson Inc,2097553,0.4510305878307644,946060,96,,,MERCH_1061|MERCH_1396|MERCH_1121|MERCH_1230,CP_11543,Medium,2018-12-01
CUST_108224,retail,Gregory Greene,200000,0.5848769327100096,116975,57,27.0,EMP_1674,MERCH_1441|MERCH_1070|MERCH_1442|MERCH_1143|MERCH_1112|MERCH_1486,CP_11843|CP_10040|CP_10016,Low,2021-01-01
CUST_108225,retail,Lindsey Sullivan,73728,0.6650502817219313,49032,50,26.0,EMP_1401,MERCH_1426|MERCH_1240|MERCH_1217|MERCH_1264|MERCH_1299,CP_10074|CP_11268|CP_11227,Low,2021-08-01
CUST_108226,retail,Kirk York,60104,0.6422214651889765,38600,37,28.0,EMP_1588,MERCH_1289|MERCH_1317|MERCH_1195,CP_11420|CP_10282,Medium,2022-12-01
CUST_108227,retail,Amanda Costa,3354,0.5329856234034189,1787,21,25.0,EMP_1869,MERCH_1452|MERCH_1188|MERCH_1007|MERCH_1366|MERCH_1150|MERCH_1072,CP_10211,Medium,2021-09-01
CUST_108228,sme,Ellison Ltd,2997996,0.8984971852202159,2693690,120,,,MERCH_1303|MERCH_1105|MERCH_1134,CP_10013|CP_11296,Low,2019-12-01
CUST_108229,retail,Candice Briggs,4061,0.43684455025929425,1774,19,27.0,EMP_1452,MERCH_1048|MERCH_1166|MERCH_1114|MERCH_1273,CP_11671|CP_11563|CP_11150,High,2022-05-01
CUST_108230,retail,Mark Lang,8038,0.8875427197425583,7134,18,28.0,EMP_1286,MERCH_1433|MERCH_1300|MERCH_1140|MERCH_1319|MERCH_1031|MERCH_1485|MERCH_1272,CP_10767|CP_10264,Medium,2022-05-01
CUST_108231,retail,Brandon Myers,11016,0.7959242235959604,8767,28,26.0,EMP_1004,MERCH_1279|MERCH_1454|MERCH_1262|MERCH_1274|MERCH_1385|MERCH_1436|MERCH_1283,CP_11597,Medium,2022-08-01
CUST_108232,sme,Stanley Ltd,1613592,0.530548383410595,856088,46,,,MERCH_1058|MERCH_1127|MERCH_1415,CP_10586,Low,2021-09-01
CUST_108233,sme,"Solomon, Burton and Campbell",5390567,0.40992938771720744,2209751,66,,,MERCH_1195|MERCH_1492|MERCH_1229,CP_11016|CP_11543|CP_10246,Medium,2021-06-01
CUST_108234,retail,Larry Reynolds,23581,0.5722853934265993,13495,20,26.0,EMP_1757,MERCH_1402|MERCH_1171|MERCH_1304|MERCH_1226|MERCH_1478|MERCH_1479,CP_11871|CP_11094,Low,2021-05-01
CUST_108235,retail,Shawn Harrell,112285,0.6491968417613933,72895,32,25.0,EMP_1363,MERCH_1329|MERCH_1489|MERCH_1335|MERCH_1366|MERCH_1228|MERCH_1247,CP_10646,Low,2018-10-01
CUST_108236,retail,Olivia Porter,111106,0.740918046405003,82320,27,26.0,EMP_1924,MERCH_1337|MERCH_1220|MERCH_1364|MERCH_1411,CP_11563|CP_11189|CP_10868,High,2021-12-01
CUST_108237,retail,Alexandra Beasley,175003,0.8801397123155171,154027,52,25.0,EMP_1143,MERCH_1462|MERCH_1228|MERCH_1467|MERCH_1258|MERCH_1315|MERCH_1195|MERCH_1042,CP_11246,High,2019-08-01
CUST_108238,retail,Wayne Peters,5586,0.8767708013347855,4897,10,28.0,EMP_1669,MERCH_1313|MERCH_1270|MERCH_1044|MERCH_1311|MERCH_1110|MERCH_1029|MERCH_1302,CP_10907,Medium,2021-12-01
CUST_108239,retail,Dr. Ronald Reyes,25329,0.7159441091127082,18134,48,26.0,EMP_1907,MERCH_1201|MERCH_1158|MERCH_1176|MERCH_1424|MERCH_1014,CP_11057|CP_11892,Low,2019-05-01
CUST_108240,retail,Crystal Freeman,25951,0.4775360895841567,12392,20,26.0,EMP_1740,MERCH_1188|MERCH_1451|MERCH_1307|MERCH_1090|MERCH_1352,CP_10786|CP_11549|CP_10796,Low,2021-12-01
CUST_108241,retail,Anita Carter,3185,0.8712139049420667,2774,16,25.0,EMP_1940,MERCH_1189|MERCH_1056|MERCH_1041|MERCH_1099,CP_10598|CP_11646,Low,2020-01-01
CUST_108242,retail,Victor Valencia,108888,0.4382294620780498,47717,45,28.0,EMP_1840,MERCH_1195|MERCH_1366|MERCH_1478|MERCH_1142|MERCH_1484|MERCH_1386,CP_11509|CP_10021,Low,2018-11-01
CUST_108243,retail,Michael Perkins,50465,0.4844977076595212,24450,30,25.0,EMP_1426,MERCH_1203|MERCH_1097|MERCH_1092|MERCH_1045,CP_11590,Low,2018-04-01
CUST_108244,retail,Edward Robinson,3000,0.6047846957553648,1814,17,25.0,EMP_1579,MERCH_1206|MERCH_1450|MERCH_1383,CP_10483,Medium,2022-04-01
CUST_108245,retail,Heidi Richardson,21662,0.41737929078739533,9041,55,26.0,EMP_1291,MERCH_1024|MERCH_1299|MERCH_1310|MERCH_1046|MERCH_1181|MERCH_1492|MERCH_1499,CP_10238|CP_10492,High,2019-10-01
CUST_108246,sme,Krueger Inc,1915221,0.7008544322444422,1342291,121,,,MERCH_1316|MERCH_1394|MERCH_1150|MERCH_1216,CP_10893|CP_10247,Low,2020-08-01
CUST_108247,retail,Mark Hurst,13306,0.825110272405597,10978,19,28.0,EMP_1954,MERCH_1034|MERCH_1496|MERCH_1464,CP_11933|CP_10075|CP_11111,Low,2020-08-01
CUST_108248,retail,Michelle Bell,36917,0.542573450404869,20030,15,27.0,EMP_1111,MERCH_1009|MERCH_1169|MERCH_1035|MERCH_1207,CP_11642|CP_11671,Low,2022-10-01
CUST_108249,retail,William Coleman,10171,0.7734040689249876,7866,46,28.0,EMP_1642,MERCH_1051|MERCH_1042|MERCH_1113,CP_11843|CP_10824|CP_10343,Low,2020-01-01
CUST_108250,sme,Taylor-Cole,3057437,0.5277990939876457,1613712,96,,,MERCH_1147|MERCH_1408|MERCH_1421|MERCH_1054|MERCH_1113,CP_11039|CP_10526,Medium,2020-08-01
CUST_108251,retail,David Gutierrez,41386,0.909410708023532,37636,15,26.0,EMP_1429,MERCH_1487|MERCH_1398|MERCH_1074|MERCH_1130|MERCH_1236|MERCH_1472|MERCH_1106,CP_11627|CP_10269,Low,2021-12-01
CUST_108252,retail,Troy Bishop,3192,0.5540011550500052,1768,23,25.0,EMP_1768,MERCH_1062|MERCH_1173|MERCH_1267|MERCH_1270|MERCH_1498|MERCH_1370,CP_11506,Low,2020-08-01
CUST_108253,retail,Teresa Green,3000,0.7834743866702326,2350,21,28.0,EMP_1951,MERCH_1474|MERCH_1031|MERCH_1343,CP_11030|CP_11315|CP_11380,Low,2022-11-01
CUST_108254,retail,Joseph Baker,12915,0.9051147176523728,11689,22,28.0,EMP_1495,MERCH_1428|MERCH_1018|MERCH_1135|MERCH_1457,CP_11909|CP_10695,Medium,2022-06-01
CUST_108255,retail,Edward Williams,22618,0.4604053930915792,10413,25,26.0,EMP_1305,MERCH_1480|MERCH_1019|MERCH_1441|MERCH_1090|MERCH_1070|MERCH_1192,CP_10245|CP_11355,Medium,2020-12-01
CUST_108256,retail,Jennifer Gonzales,16525,0.9135158372496958,15095,43,27.0,EMP_1096,MERCH_1371|MERCH_1193|MERCH_1410,CP_11986|CP_11859,Low,2019-11-01
CUST_108257,retail,Anthony Patterson,19262,0.5635896136236025,10855,41,26.0,EMP_1421,MERCH_1224|MERCH_1160|MERCH_1354|MERCH_1352,CP_11297|CP_10252,Low,2018-11-01
CUST_108258,retail,Jack Rogers,15586,0.7179804545342421,11190,38,25.0,EMP_1001,MERCH_1203|MERCH_1093|MERCH_1030,CP_11212|CP_10845,Low,2018-11-01
CUST_108259,retail,Christina Barrett,11707,0.47320625193103977,5539,24,28.0,EMP_1227,MERCH_1433|MERCH_1301|MERCH_1054|MERCH_1255,CP_10748|CP_10664|CP_10870,Low,2018-09-01
CUST_108260,retail,Patrick Cole,21692,0.5744908376253772,12461,41,25.0,EMP_1011,MERCH_1000|MERCH_1460|MERCH_1367|MERCH_1022|MERCH_1080|MERCH_1067,CP_10508,High,2019-11-01
CUST_108261,retail,Cody Johnson,70455,0.7680194804969958,54110,40,25.0,EMP_1540,MERCH_1249|MERCH_1161|MERCH_1009|MERCH_1177|MERCH_1342,CP_11246|CP_11222,Medium,2020-09-01
CUST_108262,retail,Elizabeth Jones,200000,0.9459655014906035,189193,51,25.0,EMP_1446,MERCH_1279|MERCH_1411|MERCH_1133|MERCH_1006|MERCH_1188|MERCH_1182,CP_11135|CP_10931|CP_11941,Low,2018-02-01
CUST_108263,retail,Michael Davis,19354,0.824069802789996,15949,47,25.0,EMP_1331,MERCH_1214|MERCH_1206|MERCH_1272|MERCH_1406|MERCH_1483|MERCH_1042|MERCH_1148,CP_11388,Low,2019-02-01
